"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0001"|"Asthma  Assessment"|"A_1244"|"Asthma"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c362"|"GROUPING"||"A_c59, A_c60, A_c61"|"datetime"
"0001"|"Asthma  Assessment"|"A_162"|"Asthma"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c60"|"ICD-10-CM"|"2010"|"J45, J45.22, J45.32, J45.42, J45.52, J45.90, J45.901, J45.902, J45.990, J45.991"|"datetime"
"0001"|"Asthma  Assessment"|"A_161"|"Asthma"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c59"|"ICD-9-CM"|"2010"|"493.00, 493.01, 493.02, 493.10, 493.11, 493.12, 493.20, 493.21, 493.22, 493.81, 493.82, 493.90, 493.91, 493.92"|"datetime"
"0001"|"Asthma  Assessment"|"A_163"|"Asthma"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c61"|"SNOMED-CT"|"July 2009"|"11641008, 12428000, 13151001, 195949008, 195967001, 195977004, 195979001, 196013003, 225057002, 233672007, 233678006, 233679003, 233681001, 233683003, 233685005, 233688007, 266361008, 266364000, 281239006, 30352005, 304527002, 31387002, 370218001, 370219009, 370220003, 370221004, 389145006, 405944004, 407674008, 409663006, 423889005, 424199006, 424643009, 425969006, 426656000, 426979002, 427295004, 427354000, 427603009, 427679007, 442025000, 55570000, 56968009, 57546000, 59327009, 59786004, 63088003, 67415000, 85761009, 91340006, 92807009, 93432008"|"datetime"
"0001"|"Asthma  Assessment"|"A_1441"|"Asthma Daytime Symptoms"|"Symptom"|"diagnosis active"|"A_c440"|"SNOMED-CT"|"07/2009"|"370204008, 373899003"|"datetime"
"0001"|"Asthma  Assessment"|"A_366"|"Asthma Daytime Symptoms Quantified"|"Symptom"|"symptom assessed"|"A_c141"|"SNOMED-CT"|"July 2009"|"370202007, 370203002, 370208006"|"datetime"
"0001"|"Asthma  Assessment"|"A_1442"|"Asthma Nighttime Symptoms"|"Symptom"|"symptom active"|"A_c441"|"SNOMED-CT"|"07/2009"|"170631002, 170632009, 170633004, 170634005, 395022009"|"datetime"
"0001"|"Asthma  Assessment"|"A_367"|"Asthma Nighttime Symptoms Quantified"|"Symptom"|"symptom assessed"|"A_c142"|"SNOMED-CT"|"July 2009"|"170635006, 170636007, 370205009"|"datetime"
"0001"|"Asthma  Assessment"|"A_368"|"Asthma Symptom Assessment Tool"|"Risk category / assessment"|"risk category / assessment"|"A_c143"|"SNOMED-CT"|"July 2009"|"401011001"|"datetime"
"0001"|"Asthma  Assessment"|"A_138"|"birthdate"|"Individual characteristic"|"patient characteristic"|"A_c8"|"HL7"|"3.0"|"00110"|"datetime"
"0001"|"Asthma  Assessment"|"A_139"|"birthdate"|"Individual characteristic"|"patient characteristic"|"A_c8"|"HL7"|"3.0"|"00110"|"datetime"
"0001"|"Asthma  Assessment"|"A_251"|"Encounter Office & Outpatient Consult"|"Encounter"|"encounter"|"A_c99"|"CPT"|"2010"|"99201, 99202, 99203, 99204, 99205, 99212, 99213, 99214, 99215, 99241, 99242, 99243, 99244, 99245"|"datetime"
"0001"|"Asthma  Assessment"|"A_310"|"Measurement enddate"|"Measure timing"|"end: 12/31/yyyy 23:59:59 (prompt for year)"|"A_c130"||||
"0001"|"Asthma  Assessment"|"A_311"|"Measurement period"|"Measure timing"|"start of timing window"|"A_c131"||||
