"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0047"|"Asthma Pharmacologic Therapy"|"A_166"|"Asthma"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c59"|"ICD-9-CM"|"2010"|"493.00, 493.01, 493.02, 493.10, 493.11, 493.12, 493.20, 493.21, 493.22, 493.81, 493.82, 493.90, 493.91, 493.92"|"datetime, severity"
"0047"|"Asthma Pharmacologic Therapy"|"A_1245"|"Asthma Persistent"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c363"|"GROUPING"||"A_c100, A_c101"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_1125"|"Asthma Persistent"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c100"|"ICD-10-CM"|"2010"|"J45.32, J45.42, J45.52"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_252"|"Asthma Persistent"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c100"|"ICD-10-CM"|"2010"|"J45.32, J45.42, J45.52"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_253"|"Asthma Persistent"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c101"|"SNOMED-CT"|"7/2009"|"426656000, 426979002, 427295004"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_143"|"birthdate"|"Individual characteristic"|"patient characteristic"|"A_c8"|"HL7"|"3.0"|"00110"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_144"|"birthdate"|"Individual characteristic"|"patient characteristic"|"A_c8"|"HL7"|"3.0"|"00110"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_1609"|"Corticosteroid, Inhaled or Alternative Asthma Medication"|"Medication"|"medication allergy"|"A_c144"|"RxNorm"|"12/2009"|"153892, 153893, 198257, 198262, 201541, 201545, 206234, 206238, 206239, 206243, 206245, 206246, 206255, 206720, 206746, 206748, 206833, 206841, 207251, 207254, 208214, 208217, 208218, 208219, 208223, 208225, 208226, 208257, 208262, 208263, 208265, 208266, 208270, 208272, 208273, 208274, 208275, 208277, 208278, 208279, 208284, 208285, 211776, 211777, 213767, 213897, 237178, 245314, 259325, 261113, 261136, 261313, 261367, 284417, 307779, 311152, 311153, 311154, 311156, 311157, 311158, 311159, 311184, 311187, 311562, 311563, 311564, 311567, 312146, 313268, 313269, 313272, 313273, 313274, 313275, 313276, 313277, 313279, 313281, 313282, 313289, 313292, 313296, 313299, 313300, 313305, 313310, 314041, 314043, 314145, 314241, 314251, 317769, 317770, 317771, 318245, 346574, 350713, 351136, 351464, 351465, 352051, 352052, 352132, 404406, 409303, 485046, 542073, 616817, 616830, 630208, 630209, 701709, 701711, 701712, 706456, 706552, 708224, 708226, 745679, 746193, 746451, 746466, 746763, 746804, 746811, 746813, 746815, 746827, 748627, 748786, 795354, 795356, 801855, 801886, 801919, 801935, 828929, 831246, 831259, 831260, 831267, 833470, 836366, 853008, 853010, 857631, 859082, 859088, 859091, 866047, 866049, 895996, 896001, 896006, 896009, 896011, 896013, 896019, 896023, 896027, 896029, 896175, 896185, 896193, 896212, 896226, 896229"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_1610"|"Corticosteroid, Inhaled or Alternative Asthma Medication"|"Medication"|"medication adverse event"|"A_c144"|"RxNorm"|"12/2009"|"153892, 153893, 198257, 198262, 201541, 201545, 206234, 206238, 206239, 206243, 206245, 206246, 206255, 206720, 206746, 206748, 206833, 206841, 207251, 207254, 208214, 208217, 208218, 208219, 208223, 208225, 208226, 208257, 208262, 208263, 208265, 208266, 208270, 208272, 208273, 208274, 208275, 208277, 208278, 208279, 208284, 208285, 211776, 211777, 213767, 213897, 237178, 245314, 259325, 261113, 261136, 261313, 261367, 284417, 307779, 311152, 311153, 311154, 311156, 311157, 311158, 311159, 311184, 311187, 311562, 311563, 311564, 311567, 312146, 313268, 313269, 313272, 313273, 313274, 313275, 313276, 313277, 313279, 313281, 313282, 313289, 313292, 313296, 313299, 313300, 313305, 313310, 314041, 314043, 314145, 314241, 314251, 317769, 317770, 317771, 318245, 346574, 350713, 351136, 351464, 351465, 352051, 352052, 352132, 404406, 409303, 485046, 542073, 616817, 616830, 630208, 630209, 701709, 701711, 701712, 706456, 706552, 708224, 708226, 745679, 746193, 746451, 746466, 746763, 746804, 746811, 746813, 746815, 746827, 748627, 748786, 795354, 795356, 801855, 801886, 801919, 801935, 828929, 831246, 831259, 831260, 831267, 833470, 836366, 853008, 853010, 857631, 859082, 859088, 859091, 866047, 866049, 895996, 896001, 896006, 896009, 896011, 896013, 896019, 896023, 896027, 896029, 896175, 896185, 896193, 896212, 896226, 896229"|"datetime"
"0047"|"Asthma Pharmacologic Therapy"|"A_1611"|"Corticosteroid, Inhaled or Alternative Asthma Medication"|"Medication"|"medication intolerance"|"A_c144"|"RxNorm"|"12/2009"|"153892, 153893, 198257, 198262, 201541, 201545, 206234, 206238, 206239, 206243, 206245, 206246, 206255, 206720, 206746, 206748, 206833, 206841, 207251, 207254, 208214, 208217, 208218, 208219, 208223, 208225, 208226, 208257, 208262, 208263, 208265, 208266, 208270, 208272, 208273, 208274, 208275, 208277, 208278, 208279, 208284, 208285, 211776, 211777, 213767, 213897, 237178, 245314, 259325, 261113, 261136, 261313, 261367, 284417, 307779, 311152, 311153, 311154, 311156, 311157, 311158, 311159, 311184, 311187, 311562, 311563, 311564, 311567, 312146, 313268, 313269, 313272, 313273, 313274, 313275, 313276, 313277, 313279, 313281, 313282, 313289, 313292, 313296, 313299, 313300, 313305, 313310, 314041, 314043, 314145, 314241, 314251, 317769, 317770, 317771, 318245, 346574, 350713, 351136, 351464, 351465, 352051, 352052, 352132, 404406, 409303, 485046, 542073, 616817, 616830, 630208, 630209, 701709, 701711, 701712, 706456, 706552, 708224, 708226, 745679, 746193, 746451, 746466, 746763, 746804, 746811, 746813, 746815, 746827, 748627, 748786, 795354, 795356, 801855, 801886, 801919, 801935, 828929, 831246, 831259, 831260, 831267, 833470, 836366, 853008, 853010, 857631, 859082, 859088, 859091, 866047, 866049, 895996, 896001, 896006, 896009, 896011, 896013, 896019, 896023, 896027, 896029, 896175, 896185, 896193, 896212, 896226, 896229"|"datetime"
