"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0034"|"Colorectal Cancer Screening"|"N_42"|"birthdate"|"Individual characteristic"|"patient characteristic"|"N_c8"|"HL7"|"3.0"|"00110"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_43"|"birthdate"|"Individual characteristic"|"patient characteristic"|"N_c8"|"HL7"|"3.0"|"00110"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_36"|"colonoscopy"|"Procedure"|"procedure performed"|"N_c18"|"CPT"|"06/2009"|"44388, 44389, 44390, 44391, 44392, 44393, 44394, 44397, 45355, 45378, 45379, 45380, 45381, 45382, 45383, 45384, 45385, 45386, 45387, 45391, 45392"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_1477"|"colonoscopy"|"Procedure"|"procedure performed"|"N_c481"|"GROUPING"||"N_c18, N_c32, N_c33, N_c39, N_c44"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_60"|"colonoscopy"|"Procedure"|"procedure performed"|"N_c32"|"HCPCS"|"06/2009"|"G0105, G0121"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_76"|"colonoscopy"|"Procedure"|"procedure performed"|"N_c44"|"ICD-10-CM"|"06/2009"|"Z12.11"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_61"|"colonoscopy"|"Procedure"|"procedure performed"|"N_c33"|"ICD-9-CM"|"06/2009"|"45.22, 45.23, 45.25, 45.42, 45.43"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_62"|"colonoscopy"|"Procedure"|"procedure performed"|"N_c39"|"SNOMED-CT"|"07/2009"|"174067002, 456004"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_1478"|"colorectal cancer"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c482"|"GROUPING"||"N_c20, N_c34, N_c43, N_c520"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_1479"|"colorectal cancer"|"Diagnosis / Condition / Problem"|"diagnosis inactive"|"N_c482"|"GROUPING"||"N_c20, N_c34, N_c43, N_c520"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_1480"|"colorectal cancer"|"Diagnosis / Condition / Problem"|"diagnosis resolved"|"N_c482"|"GROUPING"||"N_c20, N_c34, N_c43, N_c520"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_1114"|"colorectal cancer"|"Diagnostic study"|"diagnosis inactive"|"N_c34"|"HCPCS"|"06/2009"|"G0213, G0214, G0215, G0231"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_1361"|"colorectal cancer"|"Diagnostic study"|"diagnosis resolved"|"N_c34"|"HCPCS"|"06/2009"|"G0213, G0214, G0215, G0231"|"datetime"
"0034"|"Colorectal Cancer Screening"|"N_72"|"colorectal cancer"|"Diagnostic study"|"diagnosis active"|"N_c34"|"HCPCS"|"06/2009"|"G0213, G0214, G0215, G0231"|"datetime"
