"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_202"|"Alph-glucosidas inhibitors"|"Medication"|"medication dispensed"|"N_c50"|"RxNorm"|"07/2009"|"199149, 199150, 200132, 205329, 205330, 205331, 401938"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_204"|"Alph-glucosidas inhibitors"|"Medication"|"medication order"|"N_c50"|"RxNorm"|"07/2009"|"199149, 199150, 200132, 205329, 205330, 205331, 401938"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_2184"|"Alph-glucosidas inhibitors"|"Medication"|"medication active"|"N_c50"|"RxNorm"|"07/2009"|"199149, 199150, 200132, 205329, 205330, 205331, 401938"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_203"|"Amylin analogs"|"Medication"|"medication dispensed"|"N_c51"|"RxNorm"|"07/2009"|"200256, 200257, 200258, 311919, 314142, 389139, 861035, 861039, 861042, 861044, 861787, 861790"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_205"|"Amylin analogs"|"Medication"|"medication order"|"N_c51"|"RxNorm"|"07/2009"|"200256, 200257, 200258, 311919, 314142, 389139, 861035, 861039, 861042, 861044, 861787, 861790"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_2185"|"Amylin analogs"|"Medication"|"medication active"|"N_c51"|"RxNorm"|"07/2009"|"200256, 200257, 200258, 311919, 314142, 389139, 861035, 861039, 861042, 861044, 861787, 861790"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_210"|"Antidiabetic agents"|"Medication"|"medication order"|"N_c54"|"RxNorm"|"07/2009"|"744863 , 847910 , 847915"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_211"|"Antidiabetic agents"|"Medication"|"medication dispensed"|"N_c54"|"RxNorm"|"07/2009"|"744863 , 847910 , 847915"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_2186"|"Antidiabetic agents"|"Medication"|"medication active"|"N_c54"|"RxNorm"|"07/2009"|"744863 , 847910 , 847915"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_766"|"Antidiabetic-combinations"|"Medication"|"medication order"|"N_c305"|"RxNorm"|"07/2009"|"602544, 602549, 602550, 647237, 647239, 706895, 706896, 861731, 861736, 861740, 861743, 861748, 861753, 861760, 861763, 861769, 861783, 861787, 861790, 861795, 861806, 861816, 861819, 861822"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_767"|"Antidiabetic-combinations"|"Medication"|"medication dispensed"|"N_c305"|"RxNorm"|"07/2009"|"602544, 602549, 602550, 647237, 647239, 706895, 706896, 861731, 861736, 861740, 861743, 861748, 861753, 861760, 861763, 861769, 861783, 861787, 861790, 861795, 861806, 861816, 861819, 861822"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_2187"|"Antidiabetic-combinations"|"Medication"|"medication active"|"N_c305"|"RxNorm"|"07/2009"|"602544, 602549, 602550, 647237, 647239, 706895, 706896, 861731, 861736, 861740, 861743, 861748, 861753, 861760, 861763, 861769, 861783, 861787, 861790, 861795, 861806, 861816, 861819, 861822"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1607"|"Biguanides"|"Medication"|"medication dispensed"|"N_c438"|"RxNorm"|"07/2009"|"665033, 665038, 665042, 860975, 860978, 860981, 860984, 860996, 860999, 861004, 861007, 861010, 861021, 861025, 861731, 861736, 861740, 861743, 861748, 861753, 861760, 861763, 861769, 861783, 861787, 861790, 861795, 861806, 861816, 861819, 861822"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1608"|"Biguanides"|"Medication"|"medication order"|"N_c438"|"RxNorm"|"07/2009"|"665033, 665038, 665042, 860975, 860978, 860981, 860984, 860996, 860999, 861004, 861007, 861010, 861021, 861025, 861731, 861736, 861740, 861743, 861748, 861753, 861760, 861763, 861769, 861783, 861787, 861790, 861795, 861806, 861816, 861819, 861822"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_2188"|"Biguanides"|"Medication"|"medication active"|"N_c438"|"RxNorm"|"07/2009"|"665033, 665038, 665042, 860975, 860978, 860981, 860984, 860996, 860999, 861004, 861007, 861010, 861021, 861025, 861731, 861736, 861740, 861743, 861748, 861753, 861760, 861763, 861769, 861783, 861787, 861790, 861795, 861806, 861816, 861819, 861822"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1982"|"birthdate"|"Individual characteristic"|"patient characteristic"|"N_c8"|"HL7"|"3.0"|"00110"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1986"|"diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c469"|"GROUPING"||"N_c47, N_c48, N_c49"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_198"|"diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c48"|"ICD-10-CM"|"06/2009"|"31, E10.36, E11.36, E11.9, E13, E13.32, E13.33, E13.34, E13.35, E13.43, O24.42"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_199"|"diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c47"|"ICD-9-CM"|"06/2009"|"250, 250.0, 250.00, 250.01, 250.02, 250.03, 250.10, 250.11, 250.12, 250.13, 250.20, 250.21, 250.22, 250.23, 250.30, 250.31, 250.32, 250.33, 250.4, 250.40, 250.41, 250.42, 250.43, 250.50, 250.51, 250.52, 250.53, 250.60, 250.61, 250.62, 250.63, 250.7, 250.70, 250.71, 250.72, 250.73, 250.8, 250.80, 250.81, 250.82, 250.83, 250.9, 250.90, 250.91, 250.92, 250.93, 357.2, 362.0, 362.01, 362.02, 362.03, 362.04, 362.05, 362.06, 362.07, 366.41, 648.0, 648.00, 648.01, 648.02, 648.03, 648.04"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_200"|"diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c49"|"SNOMED-CT"|"07/2009"|"111552007, 111558006, 11530004, 123763000, 127013003, 127014009, 190321005, 190328004, 190330002, 190331003, 190336008, 190353001, 190361006, 190368000, 190369008, 190371008, 190372001, 190383005, 190389009, 190390000, 190392008, 190406000, 190407009, 190410002, 190411003, 190412005, 190416001, 190417004, 190418009, 190419001, 190422004, 193184006, 197605007, 198609003, 199223000, 199227004, 199229001, 199230006, 199231005, 199234002, 201250006, 201251005, 201252003, 23045005, 230572002, 230577008, 237599002, 237600004, 237601000, 237604008, 237613005, 237618001, 237619009, 237627000, 25907005, 26298008, 267379000, 267380002, 2751001, 275918005, 28032008, 28453007, 290002008, 309426007, 310387003, 311366001, 312912001, 313435000, 313436004, 314537004, 314771006, 314772004, 314893005, 314902007, 314903002, 33559001, 34140002, 359611005, 359638003, 359642000, 360546002, 371087003, 38542009, 39058009, 39181008, 408539000, 408540003, 413183008, 414890007, 414906009, 420414003, 420422005, 421750000, 421847006, 421895002, 422183001, 422228004, 422275004, 423263001, 424736006, 424989000, 425159004, 425442003, 426705001, 426875007, 427089005, 428896009, 42954008, 44054006, 4627003, 46635009, 50620007, 51002006, 5368009, 54181000, 57886004, 59079001, 5969009, 70694009, 73211009, 74263009, 75524006, 75682002, 76751001, 81531005, 81830002, 8801005, 91352004, 9859006"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1985"|"Encounter acute inpatient or ED"|"Encounter"|"encounter"|"N_c536"|"GROUPING"||"N_c26, N_c60"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_225"|"encounter acute inpt"|"Encounter"|"encounter"|"N_c26"|"CPT"|"06/2009"|"99221, 99222, 99223, 99231, 99232, 99233, 99238, 99239, 99251, 99252, 99253, 99254, 99255, 99291"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_227"|"encounter ED"|"Encounter"|"encounter"|"N_c60"|"CPT"|"06/2009"|"99281, 99282, 99283, 99284, 99285"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_229"|"encounter non-acute inpatient"|"Encounter"|"encounter"|"N_c28"|"CPT"|"06/2009"|"99304, 99305, 99306, 99307, 99308, 99309, 99310, 99315, 99316, 99318, 99324, 99325, 99326, 99327, 99328, 99334, 99335, 99336, 99337"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1984"|"encounter non-acute inpatient, outpatient, or ophthalmology"|"Encounter"|"encounter"|"N_c537"|"GROUPING"||"N_c155, N_c159, N_c27, N_c28"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_231"|"encounter outpatient"|"Encounter"|"encounter"|"N_c27"|"CPT"|"06/2009"|"99201, 99202, 99203, 99204, 99205, 99211, 99212, 99213, 99214, 99215, 99217, 99218, 99219, 99220, 99241, 99242, 99243, 99244, 99245, 99341, 99342, 99343, 99344, 99345, 99347-99350, 99384, 99385, 99386, 99387, 99394, 99395, 99396, 99397, 99401, 99402, 99403, 99404, 99411, 99412, 99420, 99429, 99455, 99456"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1624"|"encounter outpatient"|"Encounter"|"encounter"|"N_c159"|"ICD-9-CM"|"06/2009"|"V70.0, V70.3, V70.5, V70.6, V70.8, V70.9"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_374"|"encounter outpatient - opthamological services"|"Encounter"|"encounter"|"N_c155"|"CPT"|"06/2009"|"92002, 92003, 92004, 92005, 92006, 92007, 92008, 92009, 92010, 92011, 92012, 92013, 92014"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1987"|"gestational diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c470"|"GROUPING"||"N_c66, N_c67, N_c70"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_219"|"gestational diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c67"|"ICD-10-CM"|"06/2009"|"R73.02, R73.09"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_220"|"gestational diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c66"|"ICD-9-CM"|"06/2009"|"648.8, 648.80, 648.81, 648.82, 648.83, 648.84"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_221"|"gestational diabetes"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c70"|"SNOMED-CT"|"07/2009"|"11687002, 420491007, 420738003, 420989005, 421223006, 421389009, 421443003, 422155003, 46894009, 71546005, 75022004"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_237"|"HbA1c test"|"Laboratory test"|"laboratory test performed"|"N_c71"|"CPT"|"06/2009"|"83036, 83037"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_1980"|"HbA1c test"|"Laboratory test"|"laboratory test result"|"N_c476"|"GROUPING"||"N_c71, N_c87, N_c88"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_238"|"HbA1c test"|"Laboratory test"|"laboratory test result"|"N_c87"|"LOINC"|"06/2009"|"17856-6, 4548-4, 4549-2"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_239"|"HbA1c test"|"Laboratory test"|"laboratory test result"|"N_c88"|"SNOMED-CT"|"07/2009"|"117346004, 165680008, 259689004, 259690008, 313835008, 33601001, 40402000, 408254005, 43396009"|"datetime"
"0575"|"Diabetes: HbA1c Control (<8%)"|"N_206"|"Insulin"|"Medication"|"medication order"|"N_c52"|"RxNorm"|"07/2009"|"205314, 237527, 242120, 242916, 242917, 259111, 260265, 283394, 311040, 311041, 311053, 311054, 311055, 311056, 311057, 311058, 311059, 311060, 311061, 314038, 317800, 351297, 358349, 484322, 485210, 544614, 763002, 763007, 763013, 763014, 833159, 847191, 847207, 847211, 847230, 847239, 847252, 847259, 847263, 847416"|"datetime"
